,symbol,date,open,close,volume,high,low
0,GILD,2018-07-09,75.45,76.64,8443483,77.19,75.21
1,GILD,2018-07-06,73.2,75.21,8859846,75.44,73.0
2,GILD,2018-07-05,71.34,72.81,5755437,72.889,71.285
3,GILD,2018-07-03,71.4,71.33,3147727,71.9399,71.095
4,GILD,2018-07-02,70.7,71.28,4086705,71.38,70.3
5,GILD,2018-06-29,70.48,70.84,6215662,71.5,70.29
6,GILD,2018-06-28,69.85,70.33,7977129,70.5,69.08
7,GILD,2018-06-27,70.34,68.64,5818576,70.78,68.6
8,GILD,2018-06-26,71.26,70.25,6538329,72.07,69.71
9,GILD,2018-06-25,70.72,71.14,6019490,71.6362,70.545
10,GILD,2018-06-22,71.69,71.07,6118885,71.76,70.83
11,GILD,2018-06-21,71.47,71.52,6548370,71.69,70.78
12,GILD,2018-06-20,70.96,71.46,6010621,71.57,70.35
13,GILD,2018-06-19,68.46,70.94,8634030,70.9898,68.16
14,GILD,2018-06-18,69.77,69.06,6568588,69.9445,68.9166
15,GILD,2018-06-15,71.1,70.23,11517991,71.41,69.91
16,GILD,2018-06-14,71.0,71.15,5226297,71.62,70.51
17,GILD,2018-06-13,71.32855183055126,70.7234,5076991,71.40791600504978,70.43570486744282
18,GILD,2018-06-12,71.18966417410714,71.1103,6977477,71.40791565290178,70.42578399832588
19,GILD,2018-06-11,71.21941791730477,71.2591,5425535,71.42774885145484,70.54482251148546
20,GILD,2018-06-08,70.88215581977472,71.3385,5843133,71.70307931789738,70.782950563204
21,GILD,2018-06-07,71.30875894297634,71.3286,7604854,71.3782026425591,70.53495771905422
22,GILD,2018-06-06,69.61230596081701,71.398,12376631,71.398,69.13612088370154
23,GILD,2018-06-05,69.69168998001713,69.5032,7821156,70.167875192692,68.72394274050815
24,GILD,2018-06-04,67.64805412334427,69.652,11726900,70.23731092436975,67.40996154393962
25,GILD,2018-06-01,67.08260415812592,67.7572,5128621,67.886166852123,66.98339888726207
26,GILD,2018-05-31,67.55873635014835,66.8643,12447285,67.60833894658754,66.67581013353114
27,GILD,2018-05-30,67.12223843994681,67.152,5931409,67.25338771458118,66.77502023932634
28,GILD,2018-05-29,66.46752264963612,66.7949,7820160,67.02307209267786,66.17982740234665
29,GILD,2018-05-25,67.11235418521817,66.8445,4864615,67.39012889581478,66.46752003561888
30,GILD,2018-05-24,67.49924673478455,66.9933,4892294,67.7472598400711,66.54687641048423
31,GILD,2018-05-23,66.82463769986798,67.6282,5093159,67.83653096670089,66.81471717764413
32,GILD,2018-05-22,67.42978730650154,67.2909,6210201,68.14406488279522,66.97344329942504
33,GILD,2018-05-21,67.60836721868993,67.0925,6006526,68.02502920301642,66.7155201094189
34,GILD,2018-05-18,67.05281749485447,67.4794,6336367,67.94566459864745,66.80480441046751
35,GILD,2018-05-17,66.56667411242604,67.0627,5946194,67.58838823565091,66.56667411242604
36,GILD,2018-05-16,66.46747150259067,67.0131,6603000,67.43968227979275,66.46747150259067
37,GILD,2018-05-15,66.26911001642036,66.4576,7483526,67.02306995073893,66.11206809852217
38,GILD,2018-05-14,65.8325839821029,66.5171,6173683,67.14209288590605,65.66393510812826
39,GILD,2018-05-11,64.70167055622734,65.6342,10014066,66.21951103385733,64.32469056831924
40,GILD,2018-05-10,65.48541387486614,64.8505,6614209,65.57469863851918,64.69177153128345
41,GILD,2018-05-09,64.75123813365809,65.1679,7861003,65.56472082508755,64.11632481351803
42,GILD,2018-05-08,64.4735277982214,64.7017,8973282,65.14812387304508,64.02710392517633
43,GILD,2018-05-07,65.18780400739827,64.3644,13201067,65.41597620221948,63.91797614056722
44,GILD,2018-05-04,64.56280201773157,64.9001,9150482,65.18779533781716,64.19475039590338
45,GILD,2018-05-03,66.070693971468,64.6719,15060770,66.30878656235619,63.75921173492866
46,GILD,2018-05-02,67.71753304425837,66.3485,25822614,68.2135595095694,65.49533447966508
47,GILD,2018-05-01,71.71544593439913,71.9833,6180814,72.25115406560087,71.20969777646086
48,GILD,2018-04-30,73.4713547556417,71.6559,8268201,73.63008304028797,71.59637689325766
49,GILD,2018-04-27,73.32260262659084,73.273,5030745,73.60037733549959,72.5190400758191
50,GILD,2018-04-26,72.69762728010825,73.3127,6341232,73.72936216508795,71.51708447902571
51,GILD,2018-04-25,72.21145613651878,72.6678,6335525,72.97533608191127,71.89399953583617
52,GILD,2018-04-24,73.49129218921892,72.1421,5562456,73.70954386688669,71.68575558305831
53,GILD,2018-04-23,73.49124366977435,73.4218,5014256,73.72933625185784,72.76704539927036
54,GILD,2018-04-20,73.80873704206242,73.1143,5201712,73.82857810040706,72.59843248303936
55,GILD,2018-04-19,74.82061160666308,73.8484,3958155,75.31663793659322,73.24324787748522
56,GILD,2018-04-18,75.03881791754758,75.0785,3043694,75.4654003039112,74.65191761363637
57,GILD,2018-04-17,74.35433271498609,74.8702,4351909,75.33150439909899,73.99719382536108
58,GILD,2018-04-16,75.26702193064668,74.0964,4720527,75.37614770384256,73.6499763823805
59,GILD,2018-04-13,74.95949789949482,74.6222,4432085,75.2371734349907,74.26506104759373
60,GILD,2018-04-12,74.23525604994022,74.6916,4857713,75.64396998273341,74.23525604994022
61,GILD,2018-04-11,74.09643908247007,73.7393,7850138,74.61230664603794,73.62025363917664
62,GILD,2018-04-10,73.9773762463343,74.4238,5909128,74.88014428152493,73.20357507331379
63,GILD,2018-04-09,73.29286422764227,73.2135,6383616,74.70653953252034,72.56866565040652
64,GILD,2018-04-06,73.68968598283612,72.8266,6439529,74.70157989374745,72.13216300231576
65,GILD,2018-04-05,75.3265787489976,74.2254,6183043,75.37618139534884,73.59048612670409
66,GILD,2018-04-04,72.37027002652519,74.8008,7852616,75.0785748541114,72.23138259946948
67,GILD,2018-04-03,72.85636360677965,73.1639,5987040,73.37223110508474,71.4575690440678
68,GILD,2018-04-02,74.3344734891988,72.5587,8234640,74.49320184577523,71.29879366967461
69,GILD,2018-03-29,74.54278700092851,74.7908,5694916,75.58444159702879,74.01699944289695
70,GILD,2018-03-28,73.60038891414816,74.1857,6487930,75.13807058036907,73.31269363466167
71,GILD,2018-03-27,75.376137903117,73.521,6185615,75.54478680340036,72.96545068141951
72,GILD,2018-03-26,73.58048890653959,74.9396,7186457,75.10824882181625,72.9852577707175
73,GILD,2018-03-23,74.7809132070291,72.2611,8976615,75.01900579352005,72.15197423119166
74,GILD,2018-03-22,75.24717467248908,74.9694,7508181,76.1499423580786,74.44361222707424
75,GILD,2018-03-21,76.1301131389724,75.8821,5649040,76.82454992809518,75.60432528435089
76,GILD,2018-03-20,76.76504427977119,76.3087,5704204,77.08150911726469,76.10036891575662
77,GILD,2018-03-19,78.679671495206,76.5666,8542045,78.86816144078776,75.6935939362529
78,GILD,2018-03-16,79.28486952595938,79.1063,8327652,80.25708138951595,78.76900200652122
79,GILD,2018-03-15,79.9197552006037,78.8781,5923822,80.23721202364482,78.64268592466357
80,GILD,2018-03-14,80.81854180024662,79.8828,6431373,81.33319979038225,79.67595181257707
81,GILD,2018-03-13,79.91235505384239,80.4935,7581525,81.47356647699462,79.90250513950075
82,GILD,2018-03-12,79.71535112262522,79.8434,7264222,80.119197582038,79.21300552677029
83,GILD,2018-03-09,79.29180190782954,79.5085,6904355,79.8335471382557,78.78945633052527
84,GILD,2018-03-08,78.75985103034844,78.8682,5571463,79.45919437991758,78.12945702510304
85,GILD,2018-03-07,77.55816172021503,78.7894,6715155,78.94699849981248,76.94746753344168
86,GILD,2018-03-06,77.42030635400907,78.1295,7919399,78.82884373424105,77.29225750126072
87,GILD,2018-03-05,77.04599730492814,76.7505,10483328,77.4990931724846,75.98220700718686
88,GILD,2018-03-02,75.68676528148431,77.509,6625458,77.70599834794764,75.2533689159995
89,GILD,2018-03-01,77.7552381787695,76.3664,8267506,78.62203080098026,75.8739041919257
90,GILD,2018-02-28,79.28198546932553,77.5484,7174935,79.48883373555189,77.5090003302426
91,GILD,2018-02-27,80.55258763066202,79.1539,6135940,80.80868536585366,79.09480052264807
92,GILD,2018-02-26,80.04035486000733,80.5624,5957824,80.70029871622448,78.996264580022
93,GILD,2018-02-23,78.62196010381905,79.6956,5341309,79.72514972191323,78.09991501668522
94,GILD,2018-02-22,79.51833827455918,78.2083,7921781,79.91233474811081,77.9916019395466
95,GILD,2018-02-21,79.68574804808527,79.4789,6881241,80.70028847440824,79.0947536249845
96,GILD,2018-02-20,79.0061563133185,79.7252,7062990,80.50334316777861,79.0061563133185
97,GILD,2018-02-16,80.22754349442378,79.4888,7330855,81.09433586121436,79.40015078066914
98,GILD,2018-02-15,80.98594383813611,80.326,7031951,81.06474310239116,80.2669005518087
99,GILD,2018-02-14,78.99631385969202,80.592,6927066,81.05494597897825,78.77961574187242
